"ID","Address","City","State","Zip"
34001,"12 VAIL RD SUITE 600","VAIL","CO","81657"
34002,"12 VANDERE LINDE RD","WAYNE","NJ","07470"
34003,"12 VANGUARD DR","SAINT PETERS","MO","63376"
34004,"12 VAUGHN WAY","BURLINGTON","NJ","08016"
34005,"12 VEGA DRIVE","SHOREHAM","NY","11786"
34006,"12 VENUS COURT","BALTIMORE","MD","21234"
34007,"12 VERMONT","IRVINE","CA","92606"
34008,"12 VIA AGRADAR","SAN CLEMENTE","CA","92673"
34009,"12 VINEYARD DR","SAN ANTONIO","TX","78257"
34010,"12 W 100 N STE 202-D","AMERICAN FORK","UT","84003"
34011,"12 W 29TH ST","ANDERSON","IN","46016"
34012,"12 W 4TH ST","LEBO","KS","66856"
34013,"12 W CARPENTER ST","ATHENS","OH","45701"
34014,"12 W JEFFERSON STREET SUITE 300","MONTGOMERY","AL","36104"
34015,"12 W LAKE STREET","CHISHOLM","MN","55719"
34016,"12 W MILTON AVE","RAHWAY","NJ","07065"
34017,"12 W MYRTLE ST","BIDDEFORD","ME","04005"
34018,"12 W NELSON","DEERFIELD","WI","53531"
34019,"12 W ORNDORFF DRIVE","BRUNSWICK","MD","21716"
34020,"12 W WILLOW GROVE AVENUE","PHILADELPHIA","PA","19118"
34021,"12 W72ND ST APT 17AG","NEW YORK","NY","10023"
34022,"12 WALNUT ST","AUBURNDALE","FL","33823"
34023,"12 WALNUT STREET","MILFORD","MA","01757"
34024,"12 WASHINGTON STREET","METHUEN","MA","01844"
34025,"12 WATERVIEW RD","GREAT NECK","NY","11024"
34026,"12 WAYNE WAY","EAST WINDSOR","NJ","08520"
34027,"12 WEATHERBY DR","GREENVILLE","SC","29615"
34028,"12 WEEKS ROAD","DANVERS","MA","01923"
34029,"12 WEIR STREET","LEADINGTON","MO","63601"
34030,"12 WELLS CT","GLEN RIDGE","NJ","07028"
34031,"12 WELLWOOD ROAD","PORTLAND","ME","04103"
34032,"12 WEST 107 STREET APT 4B","NEW YORK","NY","10025"
34033,"12 WEST 11TH STREET","NEW YORK","NY","10011"
34034,"12 WEST AVE UNIT B","WEBSTER","MA","01570"
34035,"12 WEST JEFFERSON ST","JEFFERSON","OH","44047"
34036,"12 WEST LN","MAPLEWOOD","NJ","07040"
34037,"12 WEST MAIN STREET","MESA","AZ","85201"
34038,"12 WEST MAIN STREET","WILLIAMSTON","SC","29697"
34039,"12 WEST TAYLOR STREET","RENO","NV","89509"
34040,"12 WHIPPOOWILL HILL ROAD","NEWTOWN","CT","06470"
34041,"12 WHITE ASH DRIVE","ASHEVILLE","NC","28803"
34042,"12 WHITE BIRCH BLVD","BEAR","DE","19701"
34043,"12 WHITEHALL CIRCLE","SHREWSBURY","MA","01545"
34044,"12 WHITESANDS DR","NEWPORT COAST","CA","92657"
34045,"12 WILDFERN DR","YOUNGSTOWN","OH","44505"
34046,"12 WILLIAM ST","WHITEHALL","NY","12887"
34047,"12 WINDHAM COURT","FLEMINGTON","NJ","08822"
34048,"12 WINDJAMMER COURT","ESSEX","MD","21221"
34049,"12 WINSTON AVE","WILMINGTON","DE","19804"
34050,"12 WINTER ST","DANIELSON","CT","06239"
34051,"12 WISDOM WAY","HARWICH","MA","02645"
34052,"12 WOLF CREEK DRIVE SUITE 100","BELLEVILLE","IL","62226"
34053,"12 WOODBINE STREET","SOUTH BURLINGTON","VT","05403"
34054,"12 WOODLAND DR","SOUTH WEYMOUTH","MA","02190"
34055,"12 WOODLAND DRIVE","HIGHLAND","NY","12528"
34056,"12 WOODLAND STREET","SHERBORN","MA","01770"
34057,"12 WOODMONT CT","STAFFORD","VA","22554"
34058,"12 WOODVALLEY LANE","PORT WASHINGTON","NY","11050"
34059,"12 YALE DRIVE","MONSEY","NY","10952"
34060,"12-14 WHITE STREET","RED BANK","NJ","07701"
34061,"12-14 WILLOW STREET","BAYONNE","NJ","07002"
34062,"12-219 WINTERBERRY WAY","PRINCETON","NJ","08540"
34063,"12-45 RIVER RD 205","FAIR LAWN","NJ","07410"
34064,"12-7007 HOKUKEA STREET","PAHOA","HI","96778"
34065,"12-7008 KAIWA ST","PAHOA, HI","HI","96778"
34066,"12","AUSTIN","TX","78748"
34067,"12","MITCHELL","SD","57301"
34068,"12","NORTH CHELMSFORD","MA","01863"
34069,"12","SIMMS","TX","75570"
34070,"12","STREAMWOOD","IL","60045"
34071,"120  O DILL DRIVE","NORWAY","MI","49870"
34072,"120  STAFFORD STREET SUITE 206","WORCESTER","MA","01603"
34073,"120 1/2 EAST ROSECRANS AVENUE","COMPTON","CA","90222"
34074,"120 1/2 ETHAN ALLEN PARKWAY","BURLINGTON","VT","05408"
