"ID","Address","City","State","Zip"
61001,"1427 MORRIS ROAD SE","WASHINGTON","DC","20020"
61002,"1427 NORTH 3RD STREET SUITE 215-B","PHOENIX","AZ","85004"
61003,"1427 NORTH HIAHIA PLACE","WAILUKU","HI","96793"
61004,"1427 NW MURPHY CT","PRINEVILLE","OR","97754"
61005,"1427 RAINER ROAD","BROOKHAVEN","PA","19015"
61006,"1427 RIVER WALK DR APT B","ATLANTA","GA","30349"
61007,"1427 S 58TH STREET","TACOMA","WA","98408"
61008,"1427 S GLADYS AVE","SAN GABRIEL","CA","91776"
61009,"1427 SALISBURY ST","SAINT LOUIS","MO","63107"
61010,"1427 SEMINOLE AVENUE","METAIRIE","LA","70005"
61011,"1427 SEYBURN ST","DETROIT","MI","48214"
61012,"1427 THOMAS AVENUE WEST","SAINT PAUL","MN","55104"
61013,"1427 UMBRELLA TREE DR","EDGEWATER","FL","32132"
61014,"1427 W 7TH ST","TEMPE","AZ","85281"
61015,"1427 W 86TH ST  STE 615","INDIANAPOLIS","IN","46260"
61016,"1427 W 86TH STREET STE 540","INDIANAPOLIS","IN","46260"
61017,"1427 W 9TH STREET STUDIO 304","KANSAS CITY","MO","64101"
61018,"1427 W 9TH STREET SUITE 1","KANSAS CITY","MO","64101"
61019,"1427 W ROCKLAND STREET","PHILADELPHIA","PA","19141"
61020,"1427 WEST VANDALIA RD","GREENSBURG","IN","47240"
61021,"1427 WINDMILL HILL LANE","CEDAR HILL","TX","75104"
61022,"1427 WYNNE AVE","SAINT PAUL","MN","55108"
61023,"1427-1515 SE 122ND AVE SUITE 1441 H","PORTLAND","OR","97233"
61024,"1427","SEWICKLEY","PA","15143"
61025,"14270 IRVING AVE S NO 208","BURNSVILLE","MN","55306"
61026,"14270 SW 43 TERRACE","MIAMI","FL","33175"
61027,"14270 TUNGSTEN","RAMSEY","MN","55303"
61028,"14271 JEFFREY RD 119","IRVINE","CA","92620"
61029,"14271 JEFFREY RD STE 403","IRVINE","CA","92620"
61030,"14271 JEFFREY RD SUITE 245","IRVINE","CA","92620"
