"ID","Address","City","State","Zip"
192501,"3816 SOUTH LAKE TERRACE","MIRAMAR","FL","33023"
192502,"3816 STADIUM DR","FORT WORTH","TX","76109"
192503,"3816 STADIUM DRIVE","FORT WORTH","TX","76109"
192504,"3816 STANDIUM DR","FORT WORTH","TX","76109"
192505,"3816 STOCKTON ROAD","FURLONG","PA","18901"
192506,"3816 SWEETGRASS LANE","CHARLOTTE","NC","28226"
192507,"3816 TROTTER ROAD","COLUMBIA","SC","29209"
192508,"3816 US HWY 601 S","CONCORD","NC","28025"
192509,"3816 VIRGINIA ROAD","LOS ANGELES","CA","90008"
192510,"3816 W BERYL AVE","PHOENIX","AZ","85051"
192511,"38168 EGRET WAY","NORTH BRANCH","MN","55056"
192512,"3817 38TH AVE S","MINNEAPOLIS","MN","55406"
192513,"3817 ASHEFORD TRACE","ANTIOCH","TN","37013"
192514,"3817 BEECH STREET","LARAMIE","WY","82070"
192515,"3817 BUCKNELL DR","GARLAND","TX","75042"
192516,"3817 COOPER SQUARE COURT APT 11202","INDIANAPOLIS","IN","46205"
192517,"3817 EAST IVA STREET","COMPTON","CA","90221"
192518,"3817 HEATHER WAY","SOMERSET","KY","42503"
192519,"3817 HWY 35 S STE B","ROCKPORT","TX","78382"
192520,"3817 INKSTER RD","INKSTER","MI","48141"
192521,"3817 LAKESHORE DR","TAMPA","FL","33604"
192522,"3817 MACALASTER DRIVE NE APT 212","MINNEAPOLIS","MN","55421"
192523,"3817 MAY STREET","SACRAMENTO","CA","95838"
192524,"3817 MORNING SIDE DRIVE","EL SOBRANTE","CA","94803"
192525,"3817 PRINGLE ST","SAN DIEGO","CA","92103"
192526,"3817 SOUTH K ST","TULARE","CA","93274"
192527,"3817 SW SANDSTONE DR","LEES SUMMIT","MO","64082"
192528,"3817 W 59TH PL","CHICAGO","IL","60629"
192529,"3817 W COCHISE DR","PHOENIX","AZ","85051"
192530,"3817 WENDELKIN ST","DALLAS","TX","75215"
192531,"3817 WEST BELLE PLAINE AVE APT 1M","CHICAGO","IL","60618"
192532,"3817 WEST FOREST HILL AVENUE","FRANKLIN","WI","53132"
192533,"3817 YELLOWSTONE ST","IRVING","TX","75062"
192534,"38174 WEST COLONIAL HIGHWAY","HAMILTON","VA","20158"
192535,"3818 ADIROLF RD","JACKSONVILLE","FL","32207"
192536,"3818 BLUE SPRINGS DR","HOUSTON","TX","77068"
192537,"3818 BRIARBROOK PLACE","LAND O'LAKES","FL","34639"
192538,"3818 BROWN ROAD","LANCASTER","SC","29720"
192539,"3818 BUTTERNUT DRIVE","DECATUR","GA","30034"
192540,"3818 C CLEMMONS ROAD","CLEMMONS","NC","27012"
192541,"3818 CHURCH AVENUE","BROOKLYN","NY","11203"
192542,"3818 CREHSHAW BLVD","LOS ANGELES","CA","90008"
192543,"3818 CRENSHAW BLVD  STE 392","LOS ANGELES","CA","90008"
192544,"3818 CRENSHAW BLVD STE 363","LOS ANGELES","CA","90008"
192545,"3818 CRENSHAW BLVD STE 403","LOS ANGELES","CA","90008"
192546,"3818 CRENSHAW BLVD SUITE 314","LOS ANGELES","CA","90008"
192547,"3818 CRENSHAW BLVD","LOS ANGELS","CA","90008"
192548,"3818 CRENSHAW BOULEVARD STE 403","LOS ANGELES","CA","90008"
192549,"3818 CRENSHAW BOULEVARD SUITE 430","LOS ANGELES","CA","90008"
192550,"3818 CRENSHAW BOULEVARD","LOS ANGELES","CA","90008"
192551,"3818 CREST DRIVE","HEPHZIBAH","GA","30815"
192552,"3818 GARDEN BLVD","CAPE CORAL","FL","33909"
192553,"3818 HOLLAND AVE APT 102","DALLAS","TX","75219"
192554,"3818 LIVELY LANE","DALLAS","TX","75220"
192555,"3818 MAYFAIR STREET","PITTSBURGH","PA","15204"
192556,"3818 MERLE STREET","PITTSBURGH","PA","15204"
192557,"3818 MOFFETT RD","CERES","CA","95307"
192558,"3818 N ELSTON AVENUE","CHICAGO","IL","60618"
192559,"3818 N RICHMOND","CHICAGI","IL","60618"
192560,"3818 N SCHREIBER WAY","COEUR D ALENE","ID","83815"
192561,"3818 N SCHREIBER WAY","COEUR DALENE","ID","83815"
192562,"3818 N VIRKUS COURT","MISSOURI CITY","TX","77459"
192563,"3818 PAUL MILL RD","ELLICOTT CITY","MD","21042"
192564,"3818 PINEDALE DR SW","HUNTSVILLE","AL","35805"
192565,"3818 ROSS STREET","AMARILLO","TX","79118"
192566,"3818 S FIGUEROA ST","LOS ANGELES","CA","90037"
192567,"3818 SCHREIBER WAY","CDA","ID","83815"
192568,"3818 SE 116TH STREET","RUNNELLS","IA","50237"
192569,"3818 SONORA AVE","DALLAS","TX","75216"
192570,"3818 TEAL BAY LANE","FULSHEAR","TX","77441"
192571,"3818 VENUS CT","SAN JOSE","CA","95121"
192572,"3818 WARRINGTON DRIVE","CHARLOTTE","NC","28211"
192573,"3818 WISH AVENUE","INDIANAPOLIS","IN","46268"
192574,"3818 WOODLEA AVENUE","BALTIMORE","MD","21206"
192575,"38180 DEL WEBB BLVD 141","PALM DESERT","CA","92211"
192576,"38180 SADDLE LANE","CLINTON TOWNSHIP","MI","48036"
192577,"38180 WEST COLONIAL HIGHWAY","HAMILTON","VA","20158"
192578,"3818B E SCOTT ST","JOINT BASE MDL","NJ","08641"
192579,"3819 49TH AVE SW","SEATTLE","WA","98116"
192580,"3819 COLLIER RD","RANDALLSTOWN","MD","21133"
192581,"3819 DONNA ROAD","RALEIGH","NC","27604"
192582,"3819 EMERALD LAKE DR","MISSOURI CITY","TX","77459"
192583,"3819 FAIROAKS ROAD","SOUTH EUCLID","OH","44121"
192584,"3819 FOUR MILE RD N STE B","TRAVERSE CITY","MI","49686"
192585,"3819 HUNT MANOR DRIVE","FAIRFAX","VA","22033"
192586,"3819 HURON DR","TROY","MI","48084"
192587,"3819 LOGUE ROAD","MYAKKA CITY","FL","34251"
192588,"3819 MARTINGALE DRIVE SE","CONYERS","GA","30094"
192589,"3819 MONROE ST","COLUMBIA","SC","29205"
192590,"3819 NE 45TH ST","SEATTLE","WA","98105"
192591,"3819 OSBORNE OAKS WAY","TAMPA","FL","33610"
