"ID","Address","City","State","Zip"
14001,"1059 LONG HUNTER LANE","NASHVILLE","TN","37217"
14002,"1059 MANSFIELD ST","HOUSTON","TX","77091"
14003,"1059 MARGAUX","BOURBONNAIS","IL","60914"
14004,"1059 MORRIS AVE 3 FLOOR","BRONX","NY","10456"
14005,"1059 NEW HOME RD","MCCOMB","MS","39648"
14006,"1059 OCEAN HEIGHTS AVE LOT 1024","EGG HARBOR TOWNSHIP","NJ","08234"
14007,"1059 OCEAN HEIGHTS AVE TRLR 1215","EGG HARBOR TOWNSHIP","NJ","08234"
14008,"1059 PAINTERS TOWN ROAD","IRWIN","PA","15642"
14009,"1059 ROUTE 301","PATTERSON","NY","12563"
14010,"1059 SIMONTON GLEN DRIVE","LAWRENCEVILLE","GA","30045"
14011,"1059 STALLION WAY","UNION","KY","41091"
14012,"1059 TERRACE VIEW DR","ALBERTON","MT","59820"
14013,"1059 WEDGEWOOD DRIVE","CRYSTAL LAKE","IL","60014"
14014,"1059 WILD GINGER TRAIL","HASLETT","MI","48840"
14015,"10590 KITSEE KNOLL WAY","QUINLAN","TX","75474"
14016,"10590 N WILLOW AVE","CLOVIS","CA","93619"
14017,"10590 WILSHIRE BLVD SUITE1403","LOS ANGELES","CA","90024"
14018,"10591 COCOBOLO WAY","BOYNTON BEACH","FL","33437"
14019,"10592 BELL STREET","STANTON","CA","90680"
14020,"10592 FUQUA ST","HOUSTON","TX","77089"
14021,"10592A FUQUA BOX 333","HOUSTON","TX","77089"
14022,"10594 ASPEN WOOD COURT","CLAYTON","GA","30238"
14023,"10595 MARSHA DR","NEW PORT RICHEY","FL","34655"
14024,"10595 PAINTED ROCK RD","KINGMAN","AZ","86401"
14025,"10595 SKYLINE DRIVE","ELLSWORTH","MI","49729"
14026,"10596 83RD ST N","STILLWATER","MN","55082"
14027,"10596 GARDEN GROVE BLVD","GARDEN GROVE","CA","92843"
14028,"10596 ORCHID AVE","HESPERIA","CA","92345"
14029,"10597 BOCA ENTRADA BLVD","BOCA RATON","FL","33428"
14030,"10597 DELFIELD COURT","LAUREL","MD","20723"
14031,"10598 BLAIRSVILLE ROAD","MCLEANSBORO","IL","62859"
14032,"10598 DIBERVILLE BLVD  SUITE I","DIBERVILLE","MS","39540"
14033,"10598 NE VALLEY RD STE B","BAINBRIDGE ISLAND","WA","98110"
14034,"10598","ALEXANDRIA","VA","22310"
14035,"105A OLD WHEELER COURT","GROVETOWN","GA","39813"
14036,"105A WEST MILTON STREET","READVILLE","MA","02136"
14037,"105W 196TH ST","GALLIANO","LA","70354"
14038,"106  N MEADE DRIVE","PEACHTREE CITY","GA","30269"
14039,"106 1/2 JUDGE JOHN ALSO ST 704","LOS ANGELES","CA","90012"
14040,"106 11TH AVE NE","RUSKIN","FL","33570"
14041,"106 11TH STREET","WEST DES MOINES","IA","50265"
14042,"106 17TH ST SE","MINOT","ND","58701"
14043,"106 3RD AVE","CHARLES CITY","IA","50616"
14044,"106 3RD AVE","KINGSTON","PA","18704"
14045,"106 3RD AVENUE","CHARLES CITY","IA","50616"
14046,"106 4TH STREET","PIKEVILLE","KY","41501"
14047,"106 5TH AVENUE NW","WINCHESTER","TN","37398"
14048,"106 5TH STREET","CARBON CLIFF","IL","61239"
14049,"106 ABBEY RD","WAXAHACHIE","TX","75165"
14050,"106 ADAMS COURT","RICHMOND","KY","40475"
14051,"106 ALBERTA DRIVE","NEWPORT NEWS","VA","23602"
14052,"106 ANTHONY DRIVE","EAST FLAT ROCK","NC","28726"
14053,"106 ARMISTON STREET","BROCKTON","MA","02302"
14054,"106 ARMSTRONG LANE","WEST MONROE","LA","71291"
14055,"106 ARROWHEAD DR","LAKE OZARK","MO","65049"
14056,"106 ASHLEY DR","MARION","KS","66861"
14057,"106 ASPINWOOD PLACE","TONAWANDA","NY","14223"
14058,"106 AUSTELL DR","COLUMBIA","TN","38401"
