"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
124001,"2241 NOAH STREET","HONOLULU","HI",96816,21.298671992,-157.80159099,1,"2241 NOAH STREET, HONOLULU, HI, 96816","Match","Exact","2241 NOAH ST, HONOLULU, HI, 96816",203238301,"R"
124002,"2241 NORTH  7TH STREET","GRAND JUNCTION","CO",81501,39.0873594400001,-108.561020172,2,"2241 NORTH  7TH STREET, GRAND JUNCTION, CO, 81501","Match","Exact","2241 N 7TH ST, GRAND JCT, CO, 81501",122432245,"L"
124003,"2241 NW 3RD STREET","POMPANO BEACH","FL",33069,NA,NA,3,"2241 NW 3RD STREET, POMPANO BEACH, FL, 33069","Tie",NA,NA,NA,NA
124004,"2241 PARK PL SUITE E","MINDEN","NV",89423,38.9993485970001,-119.763746976,4,"2241 PARK PL SUITE E, MINDEN, NV, 89423","Match","Exact","2241 PARK PL, MINDEN, NV, 89423",173751099,"L"
124005,"2241 PIGS EAR ROAD","GRANTSVILLE","MD",21536,39.714338594,-79.3006813659999,5,"2241 PIGS EAR ROAD, GRANTSVILLE, MD, 21536","Match","Exact","2241 PIGS EAR RD, GRANTSVILLE, MD, 21536",74207696,"L"
124006,"2241 S PREAKNESS WAY","NAMPA","ID",83686,43.5476957820001,-116.519130661,6,"2241 S PREAKNESS WAY, NAMPA, ID, 83686","Match","Exact","2241 S PREAKNESS WAY, NAMPA, ID, 83686",122806848,"R"
124007,"2241 S SHERMAN CIRCLE","MIRAMAR","FL",33025,NA,NA,7,"2241 S SHERMAN CIRCLE, MIRAMAR, FL, 33025","Tie",NA,NA,NA,NA
124008,"2241 SPAULDING DRIVE","ELY","MN",55731,47.915925375,-91.8316355279999,8,"2241 SPAULDING DRIVE, ELY, MN, 55731","Match","Exact","2241 SPAULDING DR, ELY, MN, 55731",612826083,"R"
124009,"2241 WASHINGTON PIKE","KNOXVILLE","TN",37917,36.0005440190001,-83.9138584029999,9,"2241 WASHINGTON PIKE, KNOXVILLE, TN, 37917","Match","Exact","2241 WASHINGTON PIKE, KNOXVILLE, TN, 37917",42621103,"L"
124010,"2241 WEATHERSTONE CIRCLE","CONYERS","GA",30094,33.629521733,-84.023807076,10,"2241 WEATHERSTONE CIRCLE, CONYERS, GA, 30094","Match","Non_Exact","2241 WEATHERSTONE CIR SE, CONYERS, GA, 30094",23747105,"R"
124011,"2241 WOODEN ACRES DRIVE","MUSCATINE","IA",52761,41.4181047450001,-91.1339279439999,11,"2241 WOODEN ACRES DRIVE, MUSCATINE, IA, 52761","Match","Exact","2241 WOODEN ACRES DR, MUSCATINE, IA, 52761",99005355,"L"
