"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
328501,"P O BOX 832","ROBBINSVILLE","NC",28771,NA,NA,1,"P O BOX 832, ROBBINSVILLE, NC, 28771","No_Match",NA,NA,NA,NA
328502,"P O BOX 833","BRUCE","MS",38915,NA,NA,2,"P O BOX 833, BRUCE, MS, 38915","No_Match",NA,NA,NA,NA
328503,"P O BOX 833","POINTE AUX PINS","MI",49775,NA,NA,3,"P O BOX 833, POINTE AUX PINS, MI, 49775","No_Match",NA,NA,NA,NA
328504,"P O BOX 834","NICOMA PARK","OK",73066,NA,NA,4,"P O BOX 834, NICOMA PARK, OK, 73066","No_Match",NA,NA,NA,NA
328505,"P O BOX 835 359 LOUISANA STREET","STURGEON BAY","WI",54235,44.8353897710001,-87.3763754779999,5,"P O BOX 835 359 LOUISANA STREET, STURGEON BAY, WI, 54235","Match","Non_Exact","359 LOUISIANA ST, STURGEON BAY, WI, 54235",167249150,"R"
328506,"P O BOX 835","BARBOURSVILLE","WV",25504,NA,NA,6,"P O BOX 835, BARBOURSVILLE, WV, 25504","No_Match",NA,NA,NA,NA
328507,"P O BOX 835","FALFURRIAS","TX",78355,NA,NA,7,"P O BOX 835, FALFURRIAS, TX, 78355","No_Match",NA,NA,NA,NA
328508,"P O BOX 835","FORESTVILLE","CA",95436,NA,NA,8,"P O BOX 835, FORESTVILLE, CA, 95436","No_Match",NA,NA,NA,NA
328509,"P O BOX 8354","MORENO VALLEY","CA",92552,NA,NA,9,"P O BOX 8354, MORENO VALLEY, CA, 92552","No_Match",NA,NA,NA,NA
328510,"P O BOX 8359","EASTPOINTW","MI",48021,NA,NA,10,"P O BOX 8359, EASTPOINTW, MI, 48021","No_Match",NA,NA,NA,NA
328511,"P O BOX 836","CORDOVA","TN",38088,NA,NA,11,"P O BOX 836, CORDOVA, TN, 38088","No_Match",NA,NA,NA,NA
328512,"P O BOX 838","OAKHURST","CA",93644,NA,NA,12,"P O BOX 838, OAKHURST, CA, 93644","No_Match",NA,NA,NA,NA
328513,"P O BOX 8385","NEW BEDFORD","MA",2742,NA,NA,13,"P O BOX 8385, NEW BEDFORD, MA, 2742","No_Match",NA,NA,NA,NA
328514,"P O BOX 839","OAKRIDGE","OR",97463,NA,NA,14,"P O BOX 839, OAKRIDGE, OR, 97463","No_Match",NA,NA,NA,NA
328515,"P O BOX 8390","ALEXANDRIA","VA",22306,NA,NA,15,"P O BOX 8390, ALEXANDRIA, VA, 22306","No_Match",NA,NA,NA,NA
328516,"P O BOX 84","FAIRFIELD","TX",75840,NA,NA,16,"P O BOX 84, FAIRFIELD, TX, 75840","No_Match",NA,NA,NA,NA
328517,"P O BOX 84","HODGENVILLE","KY",42748,NA,NA,17,"P O BOX 84, HODGENVILLE, KY, 42748","No_Match",NA,NA,NA,NA
328518,"P O BOX 84","LEMOYNE","PA",17043,NA,NA,18,"P O BOX 84, LEMOYNE, PA, 17043","No_Match",NA,NA,NA,NA
328519,"P O BOX 84","MILLBURY","MA",1527,NA,NA,19,"P O BOX 84, MILLBURY, MA, 1527","No_Match",NA,NA,NA,NA
