"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
50001,"1320 MARVIN AVENUE","CHARLESTON","SC",29407,32.8035144250001,-80.004802615,1,"1320 MARVIN AVENUE, CHARLESTON, SC, 29407","Match","Exact","1320 MARVIN AVE, CHARLESTON, SC, 29407",108803032,"R"
50002,"1320 MAVIN AVENUE","CHARLESTON","SC",29407,NA,NA,2,"1320 MAVIN AVENUE, CHARLESTON, SC, 29407","No_Match",NA,NA,NA,NA
50003,"1320 MCGOWEN STREET","HOUSTON","TX",77004,29.7436993270001,-95.37126755,3,"1320 MCGOWEN STREET, HOUSTON, TX, 77004","Match","Exact","1320 MCGOWEN ST, HOUSTON, TX, 77004",96071453,"R"
50004,"1320 MCKENZIE ROAD","BAD AXE","MI",48413,43.779501854,-83.0331398289999,4,"1320 MCKENZIE ROAD, BAD AXE, MI, 48413","Match","Exact","1320 MCKENZIE RD, BAD AXE, MI, 48413",161251486,"L"
50005,"1320 MORGAN AVE","OSHKOSH","WI",54901,44.0464360450001,-88.553264879,5,"1320 MORGAN AVE, OSHKOSH, WI, 54901","Match","Exact","1320 MORGAN AVE, OSHKOSH, WI, 54901",74487780,"L"
50006,"1320 MOUNTAIN VIEW STREET","SAN FERNANDO","CA",91340,34.2959284940001,-118.427591746,6,"1320 MOUNTAIN VIEW STREET, SAN FERNANDO, CA, 91340","Match","Exact","1320 MOUNTAIN VIEW ST, SAN FERNANDO, CA, 91340",141547962,"L"
50007,"1320 N CEDAR HILL RD","CEDAR HILL","TX",75104,32.6161750470001,-96.934843434,7,"1320 N CEDAR HILL RD, CEDAR HILL, TX, 75104","Match","Exact","1320 N CEDAR HILL RD, CEDAR HILL, TX, 75104",623723864,"R"
50008,"1320 N COVINGTON CIRCLE","WICHITA","KS",67212,37.70669302,-97.475020638,8,"1320 N COVINGTON CIRCLE, WICHITA, KS, 67212","Match","Exact","1320 N COVINGTON CIR, WICHITA, KS, 67212",115628666,"R"
50009,"1320 N GRANITO CIRCLE","PALM SPRINGS","CA",92262,33.840683433,-116.555474539,9,"1320 N GRANITO CIRCLE, PALM SPRINGS, CA, 92262","Match","Exact","1320 N GRANITO CIR, PALM SPRINGS, CA, 92262",194791247,"R"
50010,"1320 N HOLLIS STREET","SPOKANE","WA",99201,47.669117494,-117.455484599,10,"1320 N HOLLIS STREET, SPOKANE, WA, 99201","Match","Exact","1320 N HOLLIS ST, SPOKANE, WA, 99201",189871317,"R"
50011,"1320 N PINE HILLS RD","ORALNDO","FL",32808,28.570424249,-81.45215759,11,"1320 N PINE HILLS RD, ORALNDO, FL, 32808","Match","Non_Exact","1320 N PINE HILLS RD, ORLANDO, FL, 32808",94270177,"L"
50012,"1320 N SEMORAN BLVD SUITE 107","ORLANDO","FL",32807,NA,NA,12,"1320 N SEMORAN BLVD SUITE 107, ORLANDO, FL, 32807","Tie",NA,NA,NA,NA
50013,"1320 NE 7TH AVENUE UNIT 7","FORT LAUDERDALE","FL",33304,26.142638762,-80.136765978,13,"1320 NE 7TH AVENUE UNIT 7, FORT LAUDERDALE, FL, 33304","Match","Non_Exact","1320 NE 7TH AVE, FORT LAUDERDALE, FL, 33304",114722258,"R"
50014,"1320 NE MADISON STREET","TOPEKA","KS",66608,39.07221966,-95.6597380429999,14,"1320 NE MADISON STREET, TOPEKA, KS, 66608","Match","Exact","1320 NE MADISON ST, TOPEKA, KS, 66608",17888659,"R"
50015,"1320 NE WATLAND ST","POULSBO","WA",98370,47.740656207,-122.632016748,15,"1320 NE WATLAND ST, POULSBO, WA, 98370","Match","Exact","1320 NE WATLAND ST, POULSBO, WA, 98370",617960148,"L"
