"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
133501,"2410 GROVE AVENUE","SAN DIEGO","CA",92154,32.572815318,-117.082019503,1,"2410 GROVE AVENUE, SAN DIEGO, CA, 92154","Match","Exact","2410 GROVE AVE, SAN DIEGO, CA, 92154",195686133,"L"
133502,"2410 HARRIET STREET","RACINE","WI",53404,42.735142797,-87.8104763759999,2,"2410 HARRIET STREET, RACINE, WI, 53404","Match","Exact","2410 HARRIET ST, RACINE, WI, 53404",77909076,"R"
133503,"2410 LA LUNA DR","HENDERSON","NV",89014,36.0650111480001,-115.089048,3,"2410 LA LUNA DR, HENDERSON, NV, 89014","Match","Exact","2410 LA LUNA DR, HENDERSON, NV, 89014",201879385,"R"
133504,"2410 LANGSTRATH LANE","CUMMING","GA",30041,34.1265620560001,-84.1980036639999,4,"2410 LANGSTRATH LANE, CUMMING, GA, 30041","Match","Exact","2410 LANGSTRATH LN, CUMMING, GA, 30041",653441674,"R"
133505,"2410 LONG MEADOW DR","MURFEESBORO","TN",37129,35.88967352,-86.3880230619999,5,"2410 LONG MEADOW DR, MURFEESBORO, TN, 37129","Match","Non_Exact","2410 LONG MEADOW DR, MURFREESBORO, TN, 37129",59025944,"L"
133506,"2410 MARTIN STREET","CROSS PLAINS","WI",53528,43.1132532870001,-89.643224751,6,"2410 MARTIN STREET, CROSS PLAINS, WI, 53528","Match","Exact","2410 MARTIN ST, CROSS PLAINS, WI, 53528",49461507,"R"
133507,"2410 N BOLTON AVE","INDIANAPOLIS","IN",46218,39.801215164,-86.066914767,7,"2410 N BOLTON AVE, INDIANAPOLIS, IN, 46218","Match","Exact","2410 N BOLTON AVE, INDIANAPOLIS, IN, 46218",108048131,"L"
133508,"2410 N FOREST ROAD THIRD FLOOR","GETZVILLE","NY",14068,43.0096292310001,-78.776843734,8,"2410 N FOREST ROAD THIRD FLOOR, GETZVILLE, NY, 14068","Match","Non_Exact","2410 N FOREST RD, GETZVILLE, NY, 14068",48323216,"L"
133509,"2410 N MISSISSIPPI AVE","PORTLAND","OR",97227,45.540212786,-122.675799812,9,"2410 N MISSISSIPPI AVE, PORTLAND, OR, 97227","Match","Exact","2410 N MISSISSIPPI AVE, PORTLAND, OR, 97227",157504294,"R"
133510,"2410 N PEORIA AVE","PEORIA","IL",61603,40.7164581260001,-89.591211304,10,"2410 N PEORIA AVE, PEORIA, IL, 61603","Match","Exact","2410 N PEORIA AVE, PEORIA, IL, 61603",8718992,"R"
