"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
256501,"606 E SHORT","WINCHESTER","IN",47394,40.1756553000001,-84.973102775,1,"606 E SHORT, WINCHESTER, IN, 47394","Match","Non_Exact","606 E SHORT ST, WINCHESTER, IN, 47394",31225625,"L"
256502,"606 E THOMAS STREET","WAUSAU","WI",54403,44.9513482670001,-89.622464107,2,"606 E THOMAS STREET, WAUSAU, WI, 54403","Match","Exact","606 E THOMAS ST, WAUSAU, WI, 54403",117138643,"L"
256503,"606 E TROY AVE","INDIANAPOLIS","IN",46203,39.7226333070001,-86.147758699,3,"606 E TROY AVE, INDIANAPOLIS, IN, 46203","Match","Exact","606 E TROY AVE, INDIANAPOLIS, IN, 46203",108006457,"L"
256504,"606 E WOODLAND PARK AVE 203","CHICAGO","IL",60616,41.8324999700001,-87.6094388499999,4,"606 E WOODLAND PARK AVE 203, CHICAGO, IL, 60616","Match","Non_Exact","606 E WOODLAND PARK, CHICAGO, IL, 60616",618343508,"R"
256505,"606 EAST 106TH TERRACE","KANSAS CITY","VA",64131,NA,NA,5,"606 EAST 106TH TERRACE, KANSAS CITY, VA, 64131","No_Match",NA,NA,NA,NA
256506,"606 EAST 2ND STREET","BROOKLYN","NY",11218,40.63624314,-73.976999454,6,"606 EAST 2ND STREET, BROOKLYN, NY, 11218","Match","Exact","606 E 2ND ST, BROOKLYN, NY, 11218",59080691,"R"
256507,"606 EAST PEMBROKE AVE","HAMPTON","VA",23669,37.0329677830001,-76.3346543549999,7,"606 EAST PEMBROKE AVE, HAMPTON, VA, 23669","Match","Exact","606 E PEMBROKE AVE, HAMPTON, VA, 23669",103759850,"R"
256508,"606 FAIRGROUNDS ROAD","WARRENTON","MO",63383,38.8350063130001,-91.138088462,8,"606 FAIRGROUNDS ROAD, WARRENTON, MO, 63383","Match","Exact","606 FAIRGROUNDS RD, WARRENTON, MO, 63383",639225330,"R"
256509,"606 FOURTH STREET","OLAR","SC",29843,33.180659226,-81.188381653,9,"606 FOURTH STREET, OLAR, SC, 29843","Match","Non_Exact","606 W 4TH ST, OLAR, SC, 29843",18957062,"R"
256510,"606 GEARNER DRIVE","WINNSBORO","TX",75494,32.9501347770001,-95.2850596339999,10,"606 GEARNER DRIVE, WINNSBORO, TX, 75494","Match","Exact","606 GEARNER DR, WINNSBORO, TX, 75494",42973830,"R"
