"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
102001,"1991 EAST STATE ROAD 60 SUITE 17","VALRICO","FL",33594,NA,NA,1,"1991 EAST STATE ROAD 60 SUITE 17, VALRICO, FL, 33594","No_Match",NA,NA,NA,NA
102002,"1991 ELGER BAY ROAD/ PO BOX 133","CAMANO ISLAND","WA",98282,48.138810139,-122.467268132,2,"1991 ELGER BAY ROAD/ PO BOX 133, CAMANO ISLAND, WA, 98282","Match","Non_Exact","1991 ELGER BAY RD, CAMANO ISLAND, WA, 98282",633281415,"R"
102003,"1991 HOLLYDALE AVENUE","BATON ROUGE","LA",70808,30.4210216710001,-91.160356094,3,"1991 HOLLYDALE AVENUE, BATON ROUGE, LA, 70808","Match","Exact","1991 HOLLYDALE AVE, BATON ROUGE, LA, 70808",92184576,"L"
102004,"1991 HWY 54 WEST","PEACHTREE CITY","GA",30269,NA,NA,4,"1991 HWY 54 WEST, PEACHTREE CITY, GA, 30269","No_Match",NA,NA,NA,NA
102005,"1991 MARTA DRIVE","PLEASANT HILL","CA",94523,37.9501743980001,-122.057369199,5,"1991 MARTA DRIVE, PLEASANT HILL, CA, 94523","Match","Exact","1991 MARTA DR, PLEASANT HILL, CA, 94523",192054022,"L"
102006,"1991 N ARROYO","PASADENA","CA",91103,34.179665765,-118.168927804,6,"1991 N ARROYO, PASADENA, CA, 91103","Match","Non_Exact","1991 N ARROYO BLVD, PASADENA, CA, 91103",141627095,"L"
102007,"1991 N STATE HIGHWAY 360","GRAND PRAIRIE","TX",75050,32.7811796620001,-97.061050649,7,"1991 N STATE HIGHWAY 360, GRAND PRAIRIE, TX, 75050","Match","Non_Exact","1991 N STATE HWY 360, GRAND PRAIRIE, TX, 75050",102139912,"L"
102008,"1991 OAKWOOD DRIVE","STOCKBRIDGE","GA",30281,33.506774674,-84.2435350069999,8,"1991 OAKWOOD DRIVE, STOCKBRIDGE, GA, 30281","Match","Exact","1991 OAKWOOD DR, STOCKBRIDGE, GA, 30281",210421099,"L"
102009,"1991 OCEANSIDE BLVD","OCEANSIDE","CA",92054,33.1951905560001,-117.353536794,9,"1991 OCEANSIDE BLVD, OCEANSIDE, CA, 92054","Match","Exact","1991 OCEANSIDE BLVD, OCEANSIDE, CA, 92054",195281035,"R"
102010,"1991 OLD STAGECOACH ROAD","JONESBOROUGH","TN",37659,36.2933464020001,-82.5414908129999,10,"1991 OLD STAGECOACH ROAD, JONESBOROUGH, TN, 37659","Match","Exact","1991 OLD STAGECOACH RD, JONESBOROUGH, TN, 37659",636646284,"R"
102011,"1991 PARTREE CT","WOODBRIDGE","VA",22191,38.6292081300001,-77.272503581,11,"1991 PARTREE CT, WOODBRIDGE, VA, 22191","Match","Exact","1991 PARTREE CT, WOODBRIDGE, VA, 22191",76525316,"L"
102012,"1991 PEACEMAKER RD","LAS VEGAS","NV",89183,36.0067137460001,-115.124403059,12,"1991 PEACEMAKER RD, LAS VEGAS, NV, 89183","Match","Exact","1991 PEACEMAKER RD, LAS VEGAS, NV, 89183",201968929,"R"
102013,"1991 STATE ROAD 60 EAST NUM 43","VALRICO","FL",33594,NA,NA,13,"1991 STATE ROAD 60 EAST NUM 43, VALRICO, FL, 33594","No_Match",NA,NA,NA,NA
102014,"1991 SUNNY DALE DR","TALLAHASSEE","FL",32312,30.599686908,-84.2442126299999,14,"1991 SUNNY DALE DR, TALLAHASSEE, FL, 32312","Match","Exact","1991 SUNNY DALE DR, TALLAHASSEE, FL, 32312",618809028,"R"
102015,"1991 W GREEN TREE DR","QUEEN CREEK","AZ",85142,33.1859708330001,-111.587393718,15,"1991 W GREEN TREE DR, QUEEN CREEK, AZ, 85142","Match","Exact","1991 W GREEN TREE DR, QUEEN CREEK, AZ, 85142",129343132,"L"
102016,"19910 DOLORES ANN CT","LUTZ","FL",33549,28.168662705,-82.431741615,16,"19910 DOLORES ANN CT, LUTZ, FL, 33549","Match","Exact","19910 DOLORES ANN CT, LUTZ, FL, 33549",624025564,"L"
102017,"19911 STONE LAKE DRIVE","TOMBALL","TX",77377,30.0611432110001,-95.7321717519999,17,"19911 STONE LAKE DRIVE, TOMBALL, TX, 77377","Match","Exact","19911 STONE LAKE DR, TOMBALL, TX, 77377",96165370,"R"
102018,"19912 GROVER CLEVELAND WAY","MANOR","TX",78653,30.3538882990001,-97.504882057,18,"19912 GROVER CLEVELAND WAY, MANOR, TX, 78653","Match","Exact","19912 GROVER CLEVELAND WAY, MANOR, TX, 78653",649000119,"L"
102019,"19913 CRESCENT AVE","LYNWOOD","IL",60411,41.5341891080001,-87.5554130039999,19,"19913 CRESCENT AVE, LYNWOOD, IL, 60411","Match","Exact","19913 CRESCENT AVE, LYNWOOD, IL, 60411",111785438,"L"
102020,"19913 WOODLAND ACRES","LITTLE ROCK","AR",72210,34.74631157,-92.5662516949999,20,"19913 WOODLAND ACRES, LITTLE ROCK, AR, 72210","Match","Exact","19913 WOODLAND ACRES, LITTLE ROCK, AR, 72210",24190499,"L"
102021,"19915 NE 175TH STREET","WOODINVILLE","WA",98077,47.7553889100001,-122.072290055,21,"19915 NE 175TH STREET, WOODINVILLE, WA, 98077","Match","Exact","19915 NE 175TH ST, WOODINVILLE, WA, 98077",186601656,"R"
102022,"19915 VILLA LANTE PLACE","BOCA RATON","FL",33434,26.379667124,-80.195546139,22,"19915 VILLA LANTE PLACE, BOCA RATON, FL, 33434","Match","Exact","19915 VILLA LANTE PL, BOCA RATON, FL, 33434",115316204,"R"
102023,"19916 GRANDE VISTA ST","APPLE VALLEY","CA",92308,34.4495721850001,-117.229209126,23,"19916 GRANDE VISTA ST, APPLE VALLEY, CA, 92308","Match","Exact","19916 GRANDE VISTA ST, APPLE VALLEY, CA, 92308",614841295,"L"
102024,"19916 LAKEWOOD","LYNWOOD","IL",60411,41.534135065,-87.552358548,24,"19916 LAKEWOOD, LYNWOOD, IL, 60411","Match","Non_Exact","19916 LAKEWOOD AVE, LYNWOOD, IL, 60411",111785463,"R"
102025,"19916 OLD OWEN RD NUM 1133","MONROE","WA",98272,47.8579069240001,-121.964180347,25,"19916 OLD OWEN RD NUM 1133, MONROE, WA, 98272","Match","Non_Exact","19916 OLD OWEN RD, MONROE, WA, 98272",608932361,"R"
102026,"19916 OLD OWEN RD UNIT 529","MONROE","WA",98272,47.8579069240001,-121.964180347,26,"19916 OLD OWEN RD UNIT 529, MONROE, WA, 98272","Match","Non_Exact","19916 OLD OWEN RD, MONROE, WA, 98272",608932361,"R"
102027,"19916 PREVOST ST","DETROIT","MI",48235,42.4379205610001,-83.2043895689999,27,"19916 PREVOST ST, DETROIT, MI, 48235","Match","Exact","19916 PREVOST ST, DETROIT, MI, 48235",95422950,"R"
102028,"19916 RICCI RD","MONROE","WA",98272,47.8158504,-122.031189082,28,"19916 RICCI RD, MONROE, WA, 98272","Match","Exact","19916 RICCI RD, MONROE, WA, 98272",634983054,"L"
102029,"19918 POWERS ROAD","BEND","OR",97702,44.0287631900001,-121.327418068,29,"19918 POWERS ROAD, BEND, OR, 97702","Match","Exact","19918 POWERS RD, BEND, OR, 97702",647585607,"R"
102030,"19919 DREXEL HILL CIRCLE","GAITHERSBURG","MD",20886,39.1848549220001,-77.181740281,30,"19919 DREXEL HILL CIRCLE, GAITHERSBURG, MD, 20886","Match","Exact","19919 DREXEL HILL CIR, GAITHERSBURG, MD, 20886",62080256,"L"
102031,"19919 MALIN MANOR LANE","KATY","TX",77449,NA,NA,31,"19919 MALIN MANOR LANE, KATY, TX, 77449","No_Match",NA,NA,NA,NA
102032,"19919 MALIN MANOR LN","KATY","TX",77449,NA,NA,32,"19919 MALIN MANOR LN, KATY, TX, 77449","No_Match",NA,NA,NA,NA
102033,"19919 US HWY 19 N","CLEARWATER","FL",33764,27.9531928550001,-82.7298445329999,33,"19919 US HWY 19 N, CLEARWATER, FL, 33764","Match","Non_Exact","19919 US HWY 19, CLEARWATER, FL, 33764",650543230,"R"
102034,"1992 BISHOP AVE","MURFREESBORO","TN",37127,35.8202561430001,-86.3477804299999,34,"1992 BISHOP AVE, MURFREESBORO, TN, 37127","Match","Exact","1992 BISHOP AVE, MURFREESBORO, TN, 37127",606763760,"R"
102035,"1992 CRESTVIEW AVE","SAN BERNARDINO","CA",92404,34.1331260310001,-117.274293171,35,"1992 CRESTVIEW AVE, SAN BERNARDINO, CA, 92404","Match","Exact","1992 CRESTVIEW AVE, SAN BERNARDINO, CA, 92404",647992148,"L"
102036,"1992 ELGER BAY RD PMB 145","CAMANO ISLAND","WA",98282,48.138574196,-122.467189729,36,"1992 ELGER BAY RD PMB 145, CAMANO ISLAND, WA, 98282","Match","Exact","1992 ELGER BAY RD, CAMANO ISLAND, WA, 98282",633281415,"L"
102037,"1992 KINNEY AVENUE","CINCINNATI","OH",45207,39.1358562950001,-84.4640659619999,37,"1992 KINNEY AVENUE, CINCINNATI, OH, 45207","Match","Exact","1992 KINNEY AVE, CINCINNATI, OH, 45207",103971045,"L"
102038,"1992 LANCASTER","GROSSE POINTE","MI",48236,42.439785854,-82.9111456959999,38,"1992 LANCASTER, GROSSE POINTE, MI, 48236","Match","Non_Exact","1992 LANCASTER AVE, GROSSE POINTE, MI, 48236",95487613,"R"
102039,"1992 LOVEJOY RD APT 214","HAMPTON","GA",30228,33.4412565050001,-84.329928633,39,"1992 LOVEJOY RD APT 214, HAMPTON, GA, 30228","Match","Exact","1992 LOVEJOY RD, HAMPTON, GA, 30228",632603673,"L"
