"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
150001,"2780 SCHOOL LN","SUAMICO","WI",54313,44.6436570490001,-88.088043983,1,"2780 SCHOOL LN, SUAMICO, WI, 54313","Match","Exact","2780 SCHOOL LN, SUAMICO, WI, 54313",148092574,"R"
150002,"2780 STATE STREET","CARLSBAD","CA",92008,33.1616250430001,-117.350365079,2,"2780 STATE STREET, CARLSBAD, CA, 92008","Match","Exact","2780 STATE ST, CARLSBAD, CA, 92008",195419200,"L"
150003,"2780 VIKING LAKE ROAD","STANTON","IA",51573,40.9717465520001,-95.043200714,3,"2780 VIKING LAKE ROAD, STANTON, IA, 51573","Match","Exact","2780 VIKING LAKE RD, STANTON, IA, 51573",43873263,"R"
150004,"2780 VIRGINIA PARKWAY SUITE 401","MCKINNEY","TX",75071,33.198992924,-96.654036789,4,"2780 VIRGINIA PARKWAY SUITE 401, MCKINNEY, TX, 75071","Match","Exact","2780 VIRGINIA PKWY, MCKINNEY, TX, 75071",634280484,"R"
150005,"2780 W 7 MILE RD","DETROIT","MI",48221,42.431784414,-83.1303331619999,5,"2780 W 7 MILE RD, DETROIT, MI, 48221","Match","Exact","2780 W 7 MILE RD, DETROIT, MI, 48221",633516822,"R"
150006,"2780 W FOX HUNTERS LOOP","LEHI","UT",84043,40.452095248,-111.894603324,6,"2780 W FOX HUNTERS LOOP, LEHI, UT, 84043","Match","Non_Exact","2780 FOX HUNTER LOOP, LEHI, UT, 84043",629755942,"L"
150007,"2780 WADE TRAIL","TALLAHASSEE","FL",32305,30.3302955950001,-84.324577558,7,"2780 WADE TRAIL, TALLAHASSEE, FL, 32305","Match","Exact","2780 WADE TRL, TALLAHASSEE, FL, 32305",82871023,"R"
150008,"2780 WELSFORD RD","COLUMBUS","OH",43221,40.0134640380001,-83.058912315,8,"2780 WELSFORD RD, COLUMBUS, OH, 43221","Match","Exact","2780 WELSFORD RD, COLUMBUS, OH, 43221",218654406,"R"
150009,"2780 WEST MOUNTAIN STREET","KERNERSVILLE","NC",27284,36.112802614,-80.163685608,9,"2780 WEST MOUNTAIN STREET, KERNERSVILLE, NC, 27284","Match","Exact","2780 W MOUNTAIN ST, KERNERSVILLE, NC, 27284",622767869,"L"
150010,"27801 EUCLID AVENUE SUITE 440","EUCLID","OH",44132,41.5943871900001,-81.491155314,10,"27801 EUCLID AVENUE SUITE 440, EUCLID, OH, 44132","Match","Exact","27801 EUCLID AVE, EUCLID, OH, 44132",61133348,"L"
150011,"27801 EUCLID AVENUE SUITE 456","EUCLID","OH",44092,41.5943871900001,-81.491155314,11,"27801 EUCLID AVENUE SUITE 456, EUCLID, OH, 44092","Match","Non_Exact","27801 EUCLID AVE, EUCLID, OH, 44132",61133348,"L"
150012,"27801 EUCLID SUITE 454","EUCLID","OH",44132,41.5943871900001,-81.491155314,12,"27801 EUCLID SUITE 454, EUCLID, OH, 44132","Match","Non_Exact","27801 EUCLID AVE, EUCLID, OH, 44132",61133348,"L"
150013,"27802 CLOUD DANCE CT","MENIFEE","CA",92585,33.7164722480001,-117.174967515,13,"27802 CLOUD DANCE CT, MENIFEE, CA, 92585","Match","Exact","27802 CLOUD DANCE CT, MENIFEE, CA, 92585",195080174,"R"
150014,"27803 COUNTY 135","OSAGE","MN",56570,NA,NA,14,"27803 COUNTY 135, OSAGE, MN, 56570","No_Match",NA,NA,NA,NA
150015,"27805 481ST AVENUE","CANTON","SD",57013,43.358465428,-96.589093243,15,"27805 481ST AVENUE, CANTON, SD, 57013","Match","Exact","27805 481ST AVE, CANTON, SD, 57013",176313081,"L"
