"ID","Address","City","State","Zip","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side"
108501,"2035 WEST BOSTON BOULEVARD","DETROIT","MI",48206,42.380437068,-83.104159021,1,"2035 WEST BOSTON BOULEVARD, DETROIT, MI, 48206","Match","Exact","2035 W BOSTON BLVD, DETROIT, MI, 48206",95732649,"R"
108502,"2035 WHITE ST","N LAS VEGAS","NV",89030,36.1973961510001,-115.131962864,2,"2035 WHITE ST, N LAS VEGAS, NV, 89030","Match","Exact","2035 WHITE ST, N LAS VEGAS, NV, 89030",201866105,"L"
108503,"2035 WILBERT DR","ST LOUIS","MO",63136,38.7387694930001,-90.2548289919999,3,"2035 WILBERT DR, ST LOUIS, MO, 63136","Match","Exact","2035 WILBERT DR, SAINT LOUIS, MO, 63136",100149484,"L"
108504,"2035 WOODSIDE ST","JACKSONVILEE","FL",32209,30.336044401,-81.694578596,4,"2035 WOODSIDE ST, JACKSONVILEE, FL, 32209","Match","Non_Exact","2035 WOODSIDE ST, JACKSONVILLE, FL, 32209",83958858,"R"
108505,"20350 BARKER RD","MARYSVILLE","OH",43040,40.2643155650001,-83.4308537919999,5,"20350 BARKER RD, MARYSVILLE, OH, 43040","Match","Exact","20350 BARKER RD, MARYSVILLE, OH, 43040",635516453,"L"
108506,"20350 DODD BOULEVARD 16","LAKEVILLE","MN",55044,44.654278656,-93.2528210789999,6,"20350 DODD BOULEVARD 16, LAKEVILLE, MN, 55044","Match","Exact","20350 DODD BLVD, LAKEVILLE, MN, 55044",37943309,"R"
108507,"20350 NW 2ND AVE","MIAMI GARDENS","FL",33150,25.961931432,-80.2058202699999,7,"20350 NW 2ND AVE, MIAMI GARDENS, FL, 33150","Match","Non_Exact","20350 NW 2ND AVE, MIAMI GARDENS, FL, 33169",629017456,"L"
108508,"20351 HWY 6","MANVEL","TX",77578,29.4662469840001,-95.353371522,8,"20351 HWY 6, MANVEL, TX, 77578","Match","Exact","20351 HWY 6, MANVEL, TX, 77578",116600194,"L"
108509,"20351 MORRIS AVE","CLEVELAND","OH",44123,41.5948700750001,-81.5377517489999,9,"20351 MORRIS AVE, CLEVELAND, OH, 44123","Match","Exact","20351 MORRIS AVE, CLEVELAND, OH, 44123",61108501,"L"
108510,"20351 SUMMERLIN ROAD UNIT 114","FORT MYERS","FL",33908,NA,NA,10,"20351 SUMMERLIN ROAD UNIT 114, FORT MYERS, FL, 33908","No_Match",NA,NA,NA,NA
